pairing,Conservative,Labour,Liberal Democrat,Brexit party,Democratic Unionist Party,Sinn Fein,Social Democratic & Labour Party,Alliance,Ulster Unionist Party,Scottish National Party,Green,Plaid Cymru
47571,3,0,1,0,0,0,0,0,0,0,0,0
47572,3,0,1,0,0,0,0,0,0,0,0,0
47573,3,0,1,0,0,0,0,0,0,0,0,0
47574,3,0,1,0,0,0,0,0,0,0,0,0
47575,3,0,1,0,0,0,0,0,0,0,0,0
47576,3,0,1,0,0,0,0,0,0,0,0,0
47577,3,0,1,0,0,0,0,0,0,0,0,0
47578,3,0,1,0,0,0,0,0,0,0,0,0
47579,3,0,1,0,0,0,0,0,0,0,0,0
47580,3,0,1,0,0,0,0,0,0,0,0,0
47581,3,0,1,0,0,0,0,0,0,0,0,0
47582,3,0,1,0,0,0,0,0,0,0,0,0
47583,3,0,1,0,0,0,0,0,0,0,0,0
47584,3,0,1,0,0,0,0,0,0,0,0,0
47585,3,0,1,0,0,0,0,0,0,0,0,0
47586,3,0,1,0,0,0,0,0,0,0,0,0
47587,3,0,1,0,0,0,0,0,0,0,0,0
47588,3,0,1,0,0,0,0,0,0,0,0,0
47589,3,0,1,0,0,0,0,0,0,0,0,0
47590,3,0,1,0,0,0,0,0,0,0,0,0
47591,3,0,1,0,0,0,0,0,0,0,0,0
47592,3,0,1,0,0,0,0,0,0,0,0,0
47593,3,0,1,0,0,0,0,0,0,0,0,0
47594,3,0,1,0,0,0,0,0,0,0,0,0
47595,3,0,1,0,0,0,0,0,0,0,0,0
47596,3,0,1,0,0,0,0,0,0,0,0,0
47597,3,0,1,0,0,0,0,0,0,0,0,0
47598,3,0,1,0,0,0,0,0,0,0,0,0
47599,3,0,1,0,0,0,0,0,0,0,0,0
47600,3,0,1,0,0,0,0,0,0,0,0,0
47601,3,0,1,0,0,0,0,0,0,0,0,0
47602,3,0,1,0,0,0,0,0,0,0,0,0
47603,3,0,1,0,0,0,0,0,0,0,0,0
47604,3,0,1,0,0,0,0,0,0,0,0,0
47605,3,0,1,0,0,0,0,0,0,0,0,0
47606,3,0,1,0,0,0,0,0,0,0,0,0
47607,3,0,1,0,0,0,0,0,0,0,0,0
47608,3,0,1,0,0,0,0,0,0,0,0,0
47609,3,0,1,0,0,0,0,0,0,0,0,0
47610,3,0,1,0,0,0,0,0,0,0,0,0
47611,3,0,1,0,0,0,0,0,0,0,0,0
47612,3,0,1,0,0,0,0,0,0,0,0,0
47613,3,1,0,0,0,0,0,0,0,0,0,0
47614,3,0,1,0,0,0,0,0,0,0,0,0
47615,3,0,1,0,0,0,0,0,0,0,0,0
47616,3,0,1,0,0,0,0,0,0,0,0,0
47617,3,0,1,0,0,0,0,0,0,0,0,0
47618,3,0,1,0,0,0,0,0,0,0,0,0
47619,3,0,1,0,0,0,0,0,0,0,0,0
47620,3,0,1,0,0,0,0,0,0,0,0,0
47621,2,1,1,0,0,0,0,0,0,0,0,0
47622,2,1,1,0,0,0,0,0,0,0,0,0
47623,3,0,1,0,0,0,0,0,0,0,0,0
47624,3,0,1,0,0,0,0,0,0,0,0,0
47625,3,0,1,0,0,0,0,0,0,0,0,0
47626,3,0,1,0,0,0,0,0,0,0,0,0
47627,3,0,1,0,0,0,0,0,0,0,0,0
47628,3,0,1,0,0,0,0,0,0,0,0,0
47629,3,0,1,0,0,0,0,0,0,0,0,0
47630,3,0,1,0,0,0,0,0,0,0,0,0
47631,3,0,1,0,0,0,0,0,0,0,0,0
47632,3,0,1,0,0,0,0,0,0,0,0,0
47633,3,0,1,0,0,0,0,0,0,0,0,0
47634,3,0,1,0,0,0,0,0,0,0,0,0
47635,3,0,1,0,0,0,0,0,0,0,0,0
47636,3,0,1,0,0,0,0,0,0,0,0,0
47637,3,0,1,0,0,0,0,0,0,0,0,0
47638,3,0,1,0,0,0,0,0,0,0,0,0
47639,3,1,0,0,0,0,0,0,0,0,0,0
47640,3,0,1,0,0,0,0,0,0,0,0,0
47641,3,0,1,0,0,0,0,0,0,0,0,0
47642,3,1,0,0,0,0,0,0,0,0,0,0
47643,3,1,0,0,0,0,0,0,0,0,0,0
47644,3,1,0,0,0,0,0,0,0,0,0,0
47645,3,0,1,0,0,0,0,0,0,0,0,0
47646,3,1,0,0,0,0,0,0,0,0,0,0
47647,3,0,1,0,0,0,0,0,0,0,0,0
47648,3,0,1,0,0,0,0,0,0,0,0,0
47649,3,0,1,0,0,0,0,0,0,0,0,0
47650,3,0,1,0,0,0,0,0,0,0,0,0
47651,3,0,1,0,0,0,0,0,0,0,0,0
47652,3,0,1,0,0,0,0,0,0,0,0,0
47653,3,0,1,0,0,0,0,0,0,0,0,0
47654,3,0,1,0,0,0,0,0,0,0,0,0
47655,3,1,0,0,0,0,0,0,0,0,0,0
47656,3,0,1,0,0,0,0,0,0,0,0,0
47657,3,0,1,0,0,0,0,0,0,0,0,0
47658,3,0,1,0,0,0,0,0,0,0,0,0
47659,3,0,1,0,0,0,0,0,0,0,0,0
47660,3,0,1,0,0,0,0,0,0,0,0,0
47661,3,0,1,0,0,0,0,0,0,0,0,0
47662,3,0,1,0,0,0,0,0,0,0,0,0
47663,3,0,1,0,0,0,0,0,0,0,0,0
47664,3,0,1,0,0,0,0,0,0,0,0,0
47665,3,0,1,0,0,0,0,0,0,0,0,0
47666,3,0,1,0,0,0,0,0,0,0,0,0
47667,3,0,1,0,0,0,0,0,0,0,0,0
47668,3,0,1,0,0,0,0,0,0,0,0,0
47669,3,0,1,0,0,0,0,0,0,0,0,0
47670,3,0,1,0,0,0,0,0,0,0,0,0
47671,3,0,1,0,0,0,0,0,0,0,0,0
47672,3,0,1,0,0,0,0,0,0,0,0,0
47673,3,1,0,0,0,0,0,0,0,0,0,0
47674,3,1,0,0,0,0,0,0,0,0,0,0
47675,3,1,0,0,0,0,0,0,0,0,0,0
47676,3,1,0,0,0,0,0,0,0,0,0,0
47677,3,1,0,0,0,0,0,0,0,0,0,0
47678,3,1,0,0,0,0,0,0,0,0,0,0
47679,3,1,0,0,0,0,0,0,0,0,0,0
47680,3,1,0,0,0,0,0,0,0,0,0,0
47681,3,1,0,0,0,0,0,0,0,0,0,0
47682,3,1,0,0,0,0,0,0,0,0,0,0
47683,3,1,0,0,0,0,0,0,0,0,0,0
47684,3,0,1,0,0,0,0,0,0,0,0,0
47685,3,0,1,0,0,0,0,0,0,0,0,0
47686,3,0,1,0,0,0,0,0,0,0,0,0
47687,3,0,1,0,0,0,0,0,0,0,0,0
47688,3,0,1,0,0,0,0,0,0,0,0,0
47689,3,0,1,0,0,0,0,0,0,0,0,0
47690,3,0,1,0,0,0,0,0,0,0,0,0
47691,3,0,1,0,0,0,0,0,0,0,0,0
47692,3,0,1,0,0,0,0,0,0,0,0,0
47693,3,0,1,0,0,0,0,0,0,0,0,0
47694,3,0,1,0,0,0,0,0,0,0,0,0
47695,3,0,1,0,0,0,0,0,0,0,0,0
47696,3,0,1,0,0,0,0,0,0,0,0,0
47697,3,0,1,0,0,0,0,0,0,0,0,0
47698,3,0,1,0,0,0,0,0,0,0,0,0
47699,3,0,1,0,0,0,0,0,0,0,0,0
47700,3,0,1,0,0,0,0,0,0,0,0,0
47701,3,0,1,0,0,0,0,0,0,0,0,0
47702,3,0,1,0,0,0,0,0,0,0,0,0
47703,3,0,1,0,0,0,0,0,0,0,0,0
47704,3,0,1,0,0,0,0,0,0,0,0,0
47705,3,0,1,0,0,0,0,0,0,0,0,0
47706,3,0,1,0,0,0,0,0,0,0,0,0
47707,3,0,1,0,0,0,0,0,0,0,0,0
47708,3,0,1,0,0,0,0,0,0,0,0,0
47709,3,0,1,0,0,0,0,0,0,0,0,0
47710,3,0,1,0,0,0,0,0,0,0,0,0
47711,3,0,1,0,0,0,0,0,0,0,0,0
47712,3,0,1,0,0,0,0,0,0,0,0,0
47713,3,0,1,0,0,0,0,0,0,0,0,0
47714,3,0,1,0,0,0,0,0,0,0,0,0
47715,3,0,1,0,0,0,0,0,0,0,0,0
47716,3,0,1,0,0,0,0,0,0,0,0,0
47717,3,0,1,0,0,0,0,0,0,0,0,0
47718,3,0,1,0,0,0,0,0,0,0,0,0
47719,3,0,1,0,0,0,0,0,0,0,0,0
47720,3,0,1,0,0,0,0,0,0,0,0,0
47721,3,0,1,0,0,0,0,0,0,0,0,0
47722,3,0,1,0,0,0,0,0,0,0,0,0
47723,3,0,1,0,0,0,0,0,0,0,0,0
47724,3,0,1,0,0,0,0,0,0,0,0,0
47725,3,0,1,0,0,0,0,0,0,0,0,0
47726,3,0,1,0,0,0,0,0,0,0,0,0
47727,3,0,1,0,0,0,0,0,0,0,0,0
47728,3,0,1,0,0,0,0,0,0,0,0,0
47729,3,0,1,0,0,0,0,0,0,0,0,0
47730,3,0,1,0,0,0,0,0,0,0,0,0
47731,3,0,1,0,0,0,0,0,0,0,0,0
47732,3,0,1,0,0,0,0,0,0,0,0,0
47733,3,0,1,0,0,0,0,0,0,0,0,0
47734,2,1,1,0,0,0,0,0,0,0,0,0
47735,2,2,0,0,0,0,0,0,0,0,0,0
47736,3,0,1,0,0,0,0,0,0,0,0,0
47737,2,1,1,0,0,0,0,0,0,0,0,0
47738,3,1,0,0,0,0,0,0,0,0,0,0
47739,3,0,1,0,0,0,0,0,0,0,0,0
47740,2,1,1,0,0,0,0,0,0,0,0,0
47741,3,1,0,0,0,0,0,0,0,0,0,0
47742,3,0,1,0,0,0,0,0,0,0,0,0
47743,3,0,1,0,0,0,0,0,0,0,0,0
47744,3,1,0,0,0,0,0,0,0,0,0,0
47745,3,0,1,0,0,0,0,0,0,0,0,0
47746,3,1,0,0,0,0,0,0,0,0,0,0
47747,3,0,1,0,0,0,0,0,0,0,0,0
47748,3,0,1,0,0,0,0,0,0,0,0,0
47749,3,0,1,0,0,0,0,0,0,0,0,0
47750,3,0,1,0,0,0,0,0,0,0,0,0
47751,3,0,1,0,0,0,0,0,0,0,0,0
47752,3,0,1,0,0,0,0,0,0,0,0,0
47753,2,1,1,0,0,0,0,0,0,0,0,0
47754,3,0,1,0,0,0,0,0,0,0,0,0
47755,3,0,1,0,0,0,0,0,0,0,0,0
47756,3,1,0,0,0,0,0,0,0,0,0,0
47757,3,1,0,0,0,0,0,0,0,0,0,0
47758,3,0,1,0,0,0,0,0,0,0,0,0
47759,3,1,0,0,0,0,0,0,0,0,0,0
47760,3,1,0,0,0,0,0,0,0,0,0,0
47761,3,0,1,0,0,0,0,0,0,0,0,0
47762,3,1,0,0,0,0,0,0,0,0,0,0
47763,3,1,0,0,0,0,0,0,0,0,0,0
47764,3,0,1,0,0,0,0,0,0,0,0,0
47765,3,1,0,0,0,0,0,0,0,0,0,0
47766,3,1,0,0,0,0,0,0,0,0,0,0
47767,3,1,0,0,0,0,0,0,0,0,0,0
47768,3,0,1,0,0,0,0,0,0,0,0,0
47769,3,0,1,0,0,0,0,0,0,0,0,0
47770,3,0,1,0,0,0,0,0,0,0,0,0
47771,3,0,1,0,0,0,0,0,0,0,0,0
47772,3,1,0,0,0,0,0,0,0,0,0,0
47773,3,0,1,0,0,0,0,0,0,0,0,0
47774,3,1,0,0,0,0,0,0,0,0,0,0
47775,2,1,1,0,0,0,0,0,0,0,0,0
47776,3,0,1,0,0,0,0,0,0,0,0,0
47777,3,0,1,0,0,0,0,0,0,0,0,0
47778,3,1,0,0,0,0,0,0,0,0,0,0
47779,3,1,0,0,0,0,0,0,0,0,0,0
47780,3,0,1,0,0,0,0,0,0,0,0,0
47781,3,0,1,0,0,0,0,0,0,0,0,0
47782,3,0,1,0,0,0,0,0,0,0,0,0
47783,3,0,1,0,0,0,0,0,0,0,0,0
47784,3,0,1,0,0,0,0,0,0,0,0,0
47785,3,1,0,0,0,0,0,0,0,0,0,0
47786,3,0,1,0,0,0,0,0,0,0,0,0
47787,3,1,0,0,0,0,0,0,0,0,0,0
47788,3,0,1,0,0,0,0,0,0,0,0,0
47789,3,0,1,0,0,0,0,0,0,0,0,0
47790,3,0,1,0,0,0,0,0,0,0,0,0
47791,3,0,1,0,0,0,0,0,0,0,0,0
47792,3,0,1,0,0,0,0,0,0,0,0,0
47793,3,0,1,0,0,0,0,0,0,0,0,0
47794,2,1,1,0,0,0,0,0,0,0,0,0
47795,3,1,0,0,0,0,0,0,0,0,0,0
47796,3,1,0,0,0,0,0,0,0,0,0,0
47797,3,0,1,0,0,0,0,0,0,0,0,0
47798,3,1,0,0,0,0,0,0,0,0,0,0
47799,3,1,0,0,0,0,0,0,0,0,0,0
47800,3,1,0,0,0,0,0,0,0,0,0,0
47801,3,1,0,0,0,0,0,0,0,0,0,0
47802,3,0,1,0,0,0,0,0,0,0,0,0
47803,3,1,0,0,0,0,0,0,0,0,0,0
47804,3,1,0,0,0,0,0,0,0,0,0,0
47805,3,1,0,0,0,0,0,0,0,0,0,0
47806,3,0,1,0,0,0,0,0,0,0,0,0
47807,3,0,1,0,0,0,0,0,0,0,0,0
47808,3,0,1,0,0,0,0,0,0,0,0,0
47809,3,1,0,0,0,0,0,0,0,0,0,0
47810,3,0,1,0,0,0,0,0,0,0,0,0
47811,3,0,1,0,0,0,0,0,0,0,0,0
47812,3,1,0,0,0,0,0,0,0,0,0,0
47813,3,1,0,0,0,0,0,0,0,0,0,0
47814,3,0,1,0,0,0,0,0,0,0,0,0
47815,3,0,1,0,0,0,0,0,0,0,0,0
47816,3,1,0,0,0,0,0,0,0,0,0,0
47817,3,1,0,0,0,0,0,0,0,0,0,0
47818,3,0,1,0,0,0,0,0,0,0,0,0
47819,3,0,1,0,0,0,0,0,0,0,0,0
47820,3,0,1,0,0,0,0,0,0,0,0,0
47821,3,0,1,0,0,0,0,0,0,0,0,0
47822,3,1,0,0,0,0,0,0,0,0,0,0
47823,3,1,0,0,0,0,0,0,0,0,0,0
47824,3,0,1,0,0,0,0,0,0,0,0,0
47825,3,0,1,0,0,0,0,0,0,0,0,0
47826,3,0,1,0,0,0,0,0,0,0,0,0
47827,3,0,1,0,0,0,0,0,0,0,0,0
47828,3,0,1,0,0,0,0,0,0,0,0,0
47829,3,0,1,0,0,0,0,0,0,0,0,0
47830,3,1,0,0,0,0,0,0,0,0,0,0
47831,3,0,1,0,0,0,0,0,0,0,0,0
47832,3,0,1,0,0,0,0,0,0,0,0,0
47833,2,1,1,0,0,0,0,0,0,0,0,0
47834,2,1,1,0,0,0,0,0,0,0,0,0
47835,3,0,1,0,0,0,0,0,0,0,0,0
47836,3,0,1,0,0,0,0,0,0,0,0,0
47837,3,0,1,0,0,0,0,0,0,0,0,0
47838,3,0,1,0,0,0,0,0,0,0,0,0
47839,3,0,1,0,0,0,0,0,0,0,0,0
47840,3,0,1,0,0,0,0,0,0,0,0,0
47841,3,0,1,0,0,0,0,0,0,0,0,0
47842,3,1,0,0,0,0,0,0,0,0,0,0
47843,3,0,1,0,0,0,0,0,0,0,0,0
47844,3,0,1,0,0,0,0,0,0,0,0,0
47845,3,0,1,0,0,0,0,0,0,0,0,0
47846,3,0,1,0,0,0,0,0,0,0,0,0
47847,3,0,1,0,0,0,0,0,0,0,0,0
47848,2,1,1,0,0,0,0,0,0,0,0,0
47849,2,1,1,0,0,0,0,0,0,0,0,0
47850,2,1,1,0,0,0,0,0,0,0,0,0
47851,3,0,1,0,0,0,0,0,0,0,0,0
47852,3,0,1,0,0,0,0,0,0,0,0,0
47853,3,0,1,0,0,0,0,0,0,0,0,0
47854,3,0,1,0,0,0,0,0,0,0,0,0
47855,3,0,1,0,0,0,0,0,0,0,0,0
47856,3,0,1,0,0,0,0,0,0,0,0,0
47857,3,0,1,0,0,0,0,0,0,0,0,0
47858,3,1,0,0,0,0,0,0,0,0,0,0
47859,3,0,1,0,0,0,0,0,0,0,0,0
47860,3,0,1,0,0,0,0,0,0,0,0,0
47861,3,0,1,0,0,0,0,0,0,0,0,0
47862,3,1,0,0,0,0,0,0,0,0,0,0
47863,3,1,0,0,0,0,0,0,0,0,0,0
47864,3,0,1,0,0,0,0,0,0,0,0,0
47865,3,0,1,0,0,0,0,0,0,0,0,0
47866,3,0,1,0,0,0,0,0,0,0,0,0
47867,3,1,0,0,0,0,0,0,0,0,0,0
47868,3,0,1,0,0,0,0,0,0,0,0,0
47869,3,0,1,0,0,0,0,0,0,0,0,0
47870,3,1,0,0,0,0,0,0,0,0,0,0
47871,3,1,0,0,0,0,0,0,0,0,0,0
47872,3,0,1,0,0,0,0,0,0,0,0,0
47873,3,0,1,0,0,0,0,0,0,0,0,0
47874,3,0,1,0,0,0,0,0,0,0,0,0
47875,3,0,1,0,0,0,0,0,0,0,0,0
47876,3,0,1,0,0,0,0,0,0,0,0,0
47877,3,0,1,0,0,0,0,0,0,0,0,0
47878,3,0,1,0,0,0,0,0,0,0,0,0
47879,3,0,1,0,0,0,0,0,0,0,0,0
47880,3,1,0,0,0,0,0,0,0,0,0,0
47881,3,1,0,0,0,0,0,0,0,0,0,0
47882,3,1,0,0,0,0,0,0,0,0,0,0
47883,3,1,0,0,0,0,0,0,0,0,0,0
47884,3,1,0,0,0,0,0,0,0,0,0,0
47885,3,1,0,0,0,0,0,0,0,0,0,0
47886,3,1,0,0,0,0,0,0,0,0,0,0
47887,3,1,0,0,0,0,0,0,0,0,0,0
47888,2,1,1,0,0,0,0,0,0,0,0,0
47889,2,1,1,0,0,0,0,0,0,0,0,0
47890,3,1,0,0,0,0,0,0,0,0,0,0
47891,3,0,1,0,0,0,0,0,0,0,0,0
47892,3,0,1,0,0,0,0,0,0,0,0,0
47893,3,1,0,0,0,0,0,0,0,0,0,0
47894,3,1,0,0,0,0,0,0,0,0,0,0
47895,3,0,1,0,0,0,0,0,0,0,0,0
47896,3,1,0,0,0,0,0,0,0,0,0,0
47897,3,0,1,0,0,0,0,0,0,0,0,0
47898,3,0,1,0,0,0,0,0,0,0,0,0
47899,3,0,1,0,0,0,0,0,0,0,0,0
47900,3,0,1,0,0,0,0,0,0,0,0,0
47901,3,0,1,0,0,0,0,0,0,0,0,0
47902,3,0,1,0,0,0,0,0,0,0,0,0
47903,3,1,0,0,0,0,0,0,0,0,0,0
47904,3,1,0,0,0,0,0,0,0,0,0,0
47905,3,1,0,0,0,0,0,0,0,0,0,0
47906,3,0,1,0,0,0,0,0,0,0,0,0
47907,3,0,1,0,0,0,0,0,0,0,0,0
47908,3,1,0,0,0,0,0,0,0,0,0,0
47909,3,1,0,0,0,0,0,0,0,0,0,0
47910,3,0,1,0,0,0,0,0,0,0,0,0
47911,3,1,0,0,0,0,0,0,0,0,0,0
47912,3,1,0,0,0,0,0,0,0,0,0,0
47913,3,0,1,0,0,0,0,0,0,0,0,0
47914,3,0,1,0,0,0,0,0,0,0,0,0
47915,3,0,1,0,0,0,0,0,0,0,0,0
47916,3,1,0,0,0,0,0,0,0,0,0,0
47917,3,0,1,0,0,0,0,0,0,0,0,0
47918,3,0,1,0,0,0,0,0,0,0,0,0
47919,3,0,1,0,0,0,0,0,0,0,0,0
47920,3,0,1,0,0,0,0,0,0,0,0,0
47921,3,1,0,0,0,0,0,0,0,0,0,0
47922,3,1,0,0,0,0,0,0,0,0,0,0
47923,3,0,1,0,0,0,0,0,0,0,0,0
47924,3,1,0,0,0,0,0,0,0,0,0,0
47925,3,0,1,0,0,0,0,0,0,0,0,0
47926,3,0,1,0,0,0,0,0,0,0,0,0
47927,3,0,1,0,0,0,0,0,0,0,0,0
47928,3,0,1,0,0,0,0,0,0,0,0,0
47929,3,1,0,0,0,0,0,0,0,0,0,0
47930,3,1,0,0,0,0,0,0,0,0,0,0
47931,3,1,0,0,0,0,0,0,0,0,0,0
47932,3,0,1,0,0,0,0,0,0,0,0,0
47933,3,0,1,0,0,0,0,0,0,0,0,0
47934,3,0,1,0,0,0,0,0,0,0,0,0
47935,3,0,1,0,0,0,0,0,0,0,0,0
47936,3,0,1,0,0,0,0,0,0,0,0,0
47937,3,0,1,0,0,0,0,0,0,0,0,0
47938,3,1,0,0,0,0,0,0,0,0,0,0
47939,3,0,1,0,0,0,0,0,0,0,0,0
47940,3,1,0,0,0,0,0,0,0,0,0,0
47941,3,1,0,0,0,0,0,0,0,0,0,0
47942,3,1,0,0,0,0,0,0,0,0,0,0
47943,3,1,0,0,0,0,0,0,0,0,0,0
47944,3,1,0,0,0,0,0,0,0,0,0,0
47945,3,1,0,0,0,0,0,0,0,0,0,0
47946,2,1,1,0,0,0,0,0,0,0,0,0
47947,3,1,0,0,0,0,0,0,0,0,0,0
47948,3,1,0,0,0,0,0,0,0,0,0,0
47949,2,1,1,0,0,0,0,0,0,0,0,0
47950,3,1,0,0,0,0,0,0,0,0,0,0
47951,3,1,0,0,0,0,0,0,0,0,0,0
47952,2,1,1,0,0,0,0,0,0,0,0,0
47953,3,1,0,0,0,0,0,0,0,0,0,0
47954,3,1,0,0,0,0,0,0,0,0,0,0
47955,3,1,0,0,0,0,0,0,0,0,0,0
47956,3,1,0,0,0,0,0,0,0,0,0,0
47957,3,1,0,0,0,0,0,0,0,0,0,0
47958,3,1,0,0,0,0,0,0,0,0,0,0
47959,3,1,0,0,0,0,0,0,0,0,0,0
47960,3,1,0,0,0,0,0,0,0,0,0,0
47961,2,2,0,0,0,0,0,0,0,0,0,0
47962,3,1,0,0,0,0,0,0,0,0,0,0
47963,3,1,0,0,0,0,0,0,0,0,0,0
47964,3,1,0,0,0,0,0,0,0,0,0,0
47965,3,1,0,0,0,0,0,0,0,0,0,0
47966,3,1,0,0,0,0,0,0,0,0,0,0
47967,3,1,0,0,0,0,0,0,0,0,0,0
47968,3,1,0,0,0,0,0,0,0,0,0,0
47969,3,1,0,0,0,0,0,0,0,0,0,0
47970,2,2,0,0,0,0,0,0,0,0,0,0
47971,2,1,1,0,0,0,0,0,0,0,0,0
47972,3,1,0,0,0,0,0,0,0,0,0,0
47973,2,1,1,0,0,0,0,0,0,0,0,0
47974,2,1,1,0,0,0,0,0,0,0,0,0
47975,2,1,1,0,0,0,0,0,0,0,0,0
47976,3,1,0,0,0,0,0,0,0,0,0,0
47977,2,1,1,0,0,0,0,0,0,0,0,0
47978,2,1,1,0,0,0,0,0,0,0,0,0
47979,2,2,0,0,0,0,0,0,0,0,0,0
47980,2,2,0,0,0,0,0,0,0,0,0,0
47981,2,1,1,0,0,0,0,0,0,0,0,0
47982,2,1,1,0,0,0,0,0,0,0,0,0
47983,3,1,0,0,0,0,0,0,0,0,0,0
47984,3,1,0,0,0,0,0,0,0,0,0,0
47985,3,1,0,0,0,0,0,0,0,0,0,0
47986,3,1,0,0,0,0,0,0,0,0,0,0
47987,2,1,1,0,0,0,0,0,0,0,0,0
47988,2,1,1,0,0,0,0,0,0,0,0,0
47989,3,1,0,0,0,0,0,0,0,0,0,0
47990,3,1,0,0,0,0,0,0,0,0,0,0
47991,3,1,0,0,0,0,0,0,0,0,0,0
47992,2,1,1,0,0,0,0,0,0,0,0,0
47993,2,1,1,0,0,0,0,0,0,0,0,0
47994,3,1,0,0,0,0,0,0,0,0,0,0
47995,2,1,1,0,0,0,0,0,0,0,0,0
47996,2,2,0,0,0,0,0,0,0,0,0,0
47997,2,1,1,0,0,0,0,0,0,0,0,0
47998,2,1,1,0,0,0,0,0,0,0,0,0
47999,2,1,1,0,0,0,0,0,0,0,0,0
48000,2,1,1,0,0,0,0,0,0,0,0,0
48001,2,1,1,0,0,0,0,0,0,0,0,0
48002,2,1,1,0,0,0,0,0,0,0,0,0
48003,2,1,1,0,0,0,0,0,0,0,0,0
48004,2,1,1,0,0,0,0,0,0,0,0,0
48005,2,1,1,0,0,0,0,0,0,0,0,0
48006,2,1,1,0,0,0,0,0,0,0,0,0
48007,3,1,0,0,0,0,0,0,0,0,0,0
48008,2,1,1,0,0,0,0,0,0,0,0,0
48009,2,1,1,0,0,0,0,0,0,0,0,0
48010,2,1,1,0,0,0,0,0,0,0,0,0
48011,2,1,1,0,0,0,0,0,0,0,0,0
48012,2,1,1,0,0,0,0,0,0,0,0,0
48013,2,1,1,0,0,0,0,0,0,0,0,0
48014,2,1,1,0,0,0,0,0,0,0,0,0
48015,2,1,1,0,0,0,0,0,0,0,0,0
48016,2,1,1,0,0,0,0,0,0,0,0,0
48017,2,2,0,0,0,0,0,0,0,0,0,0
48018,3,0,1,0,0,0,0,0,0,0,0,0
48019,2,1,1,0,0,0,0,0,0,0,0,0
48020,2,1,1,0,0,0,0,0,0,0,0,0
48021,2,1,1,0,0,0,0,0,0,0,0,0
48022,2,1,1,0,0,0,0,0,0,0,0,0
48023,3,0,1,0,0,0,0,0,0,0,0,0
48024,2,1,1,0,0,0,0,0,0,0,0,0
48025,2,1,1,0,0,0,0,0,0,0,0,0
48026,3,1,0,0,0,0,0,0,0,0,0,0
48027,3,0,1,0,0,0,0,0,0,0,0,0
48028,3,0,1,0,0,0,0,0,0,0,0,0
48029,3,0,1,0,0,0,0,0,0,0,0,0
48030,2,1,1,0,0,0,0,0,0,0,0,0
48031,2,1,1,0,0,0,0,0,0,0,0,0
48032,2,2,0,0,0,0,0,0,0,0,0,0
48033,2,2,0,0,0,0,0,0,0,0,0,0
48034,2,1,1,0,0,0,0,0,0,0,0,0
48035,2,1,1,0,0,0,0,0,0,0,0,0
48036,3,1,0,0,0,0,0,0,0,0,0,0
48037,3,1,0,0,0,0,0,0,0,0,0,0
48038,3,1,0,0,0,0,0,0,0,0,0,0
48039,3,1,0,0,0,0,0,0,0,0,0,0
48040,3,1,0,0,0,0,0,0,0,0,0,0
48041,3,1,0,0,0,0,0,0,0,0,0,0
48042,3,1,0,0,0,0,0,0,0,0,0,0
48043,3,1,0,0,0,0,0,0,0,0,0,0
48044,3,1,0,0,0,0,0,0,0,0,0,0
48045,2,1,1,0,0,0,0,0,0,0,0,0
48046,3,1,0,0,0,0,0,0,0,0,0,0
48047,2,1,1,0,0,0,0,0,0,0,0,0
48048,2,1,1,0,0,0,0,0,0,0,0,0
48049,2,2,0,0,0,0,0,0,0,0,0,0
48050,3,0,1,0,0,0,0,0,0,0,0,0
48051,3,0,1,0,0,0,0,0,0,0,0,0
48052,3,1,0,0,0,0,0,0,0,0,0,0
48053,2,1,1,0,0,0,0,0,0,0,0,0
48054,2,1,1,0,0,0,0,0,0,0,0,0
48055,2,1,1,0,0,0,0,0,0,0,0,0
48056,3,0,1,0,0,0,0,0,0,0,0,0
48057,2,1,1,0,0,0,0,0,0,0,0,0
48058,3,0,1,0,0,0,0,0,0,0,0,0
48059,3,0,1,0,0,0,0,0,0,0,0,0
48060,2,1,1,0,0,0,0,0,0,0,0,0
48061,3,1,0,0,0,0,0,0,0,0,0,0
48062,2,2,0,0,0,0,0,0,0,0,0,0
48063,3,1,0,0,0,0,0,0,0,0,0,0
48064,3,1,0,0,0,0,0,0,0,0,0,0
48065,3,1,0,0,0,0,0,0,0,0,0,0
48066,3,1,0,0,0,0,0,0,0,0,0,0
48067,3,1,0,0,0,0,0,0,0,0,0,0
48068,3,1,0,0,0,0,0,0,0,0,0,0
48069,3,1,0,0,0,0,0,0,0,0,0,0
48070,3,1,0,0,0,0,0,0,0,0,0,0
48071,3,1,0,0,0,0,0,0,0,0,0,0
48072,3,1,0,0,0,0,0,0,0,0,0,0
48073,3,1,0,0,0,0,0,0,0,0,0,0
48074,3,1,0,0,0,0,0,0,0,0,0,0
48075,3,1,0,0,0,0,0,0,0,0,0,0
48076,3,1,0,0,0,0,0,0,0,0,0,0
48077,3,1,0,0,0,0,0,0,0,0,0,0
48078,3,1,0,0,0,0,0,0,0,0,0,0
48079,3,1,0,0,0,0,0,0,0,0,0,0
48080,3,1,0,0,0,0,0,0,0,0,0,0
48081,3,0,1,0,0,0,0,0,0,0,0,0
48082,3,1,0,0,0,0,0,0,0,0,0,0
48083,3,1,0,0,0,0,0,0,0,0,0,0
48084,3,1,0,0,0,0,0,0,0,0,0,0
